fecha_hora,metal,simbolo,divisa,precio_general,precio_compra,precio_venta
2025-10-07 06:43:20,Paladio                       ,XPD       ,USD       ,1351.2273671105,1351.2273671105,1351.2273671105
2025-10-07 06:43:20,Plata                         ,XAG       ,USD       ,48.5041793699,48.5041793699,48.5041793699
2025-10-07 06:43:20,Platino                       ,XPT       ,USD       ,1639.4786457906,1639.4786457906,1639.4786457906
2025-10-07 06:42:50,Oro                           ,XAU       ,USD       ,3959.5821690512,3959.5821690512,3959.5821690512
2025-10-07 06:42:50,Paladio                       ,XPD       ,USD       ,1352.4093375209,1352.4093375209,1352.4093375209
2025-10-07 06:42:50,Plata                         ,XAG       ,USD       ,48.5279624914,48.5279624914,48.5279624914
2025-10-07 06:42:50,Platino                       ,XPT       ,USD       ,1640.0430281689,1640.0430281689,1640.0430281689
2025-10-07 06:38:55,Oro                           ,XAU       ,USD       ,3960.8038847565,3960.8038847565,3960.8038847565
2025-10-07 06:38:55,Paladio                       ,XPD       ,USD       ,1344.2876646551,1344.2876646551,1344.2876646551
2025-10-07 06:38:55,Plata                         ,XAG       ,USD       ,48.5395648711,48.5395648711,48.5395648711
2025-10-07 06:38:55,Platino                       ,XPT       ,USD       ,1640.3271140331,1640.3271140331,1640.3271140331
2025-10-07 06:38:53,Oro                           ,XAU       ,USD       ,3960.8038847565,3960.8038847565,3960.8038847565
2025-10-07 06:38:53,Paladio                       ,XPD       ,USD       ,1349.5548021141,1349.5548021141,1349.5548021141
2025-10-07 06:38:53,Plata                         ,XAG       ,USD       ,48.5395648711,48.5395648711,48.5395648711
2025-10-07 06:38:53,Platino                       ,XPT       ,USD       ,1641.6433703792,1641.6433703792,1641.6433703792
2025-10-07 06:35:20,Oro                           ,XAU       ,USD       ,3960.7772153914,3960.7772153914,3960.7772153914
2025-10-07 06:35:20,Paladio                       ,XPD       ,USD       ,1347.4219775304,1347.4219775304,1347.4219775304
2025-10-07 06:35:20,Plata                         ,XAG       ,USD       ,48.4995813055,48.4995813055,48.4995813055
2025-10-07 06:35:20,Platino                       ,XPT       ,USD       ,1639.6461184575,1639.6461184575,1639.6461184575
2025-10-07 06:35:07,Oro                           ,XAU       ,USD       ,3960.7897656361,3960.7897656361,3960.7897656361
2025-10-07 06:35:07,Paladio                       ,XPD       ,USD       ,1347.398375846,1347.398375846,1347.398375846
2025-10-07 06:35:07,Plata                         ,XAG       ,USD       ,48.5088472521,48.5088472521,48.5088472521
2025-10-07 06:35:07,Platino                       ,XPT       ,USD       ,1636.8835701085,1636.8835701085,1636.8835701085
2025-10-07 06:34:35,Oro                           ,XAU       ,USD       ,3961.2055374484,3961.2055374484,3961.2055374484
2025-10-07 06:34:35,Paladio                       ,XPD       ,USD       ,1347.9029057013,1347.9029057013,1347.9029057013
2025-10-07 06:34:35,Plata                         ,XAG       ,USD       ,48.5211171083,48.5211171083,48.5211171083
2025-10-07 06:34:35,Platino                       ,XPT       ,USD       ,1639.7412947364,1639.7412947364,1639.7412947364
2025-10-07 06:33:50,Oro                           ,XAU       ,USD       ,3962.8663570875,3962.8663570875,3962.8663570875
2025-10-07 06:33:50,Paladio                       ,XPD       ,USD       ,1348.6573172347,1348.6573172347,1348.6573172347
2025-10-07 06:33:50,Plata                         ,XAG       ,USD       ,48.5386170349,48.5386170349,48.5386170349
2025-10-07 06:33:50,Platino                       ,XPT       ,USD       ,1639.790769257,1639.790769257,1639.790769257
2025-10-07 06:32:06,Oro                           ,XAU       ,USD       ,3963.177326821,3963.177326821,3963.177326821
2025-10-07 06:32:06,Paladio                       ,XPD       ,USD       ,1351.1641968511,1351.1641968511,1351.1641968511
2025-10-07 06:32:06,Plata                         ,XAG       ,USD       ,48.5140808942,48.5140808942,48.5140808942
2025-10-07 06:32:06,Platino                       ,XPT       ,USD       ,1638.7795549796,1638.7795549796,1638.7795549796
2025-10-07 06:28:20,Oro                           ,XAU       ,USD       ,3964.0193888116,3964.0193888116,3964.0193888116
2025-10-07 06:28:20,Paladio                       ,XPD       ,USD       ,1344.3521815542,1344.3521815542,1344.3521815542
2025-10-07 06:28:20,Plata                         ,XAG       ,USD       ,48.5241329171,48.5241329171,48.5241329171
2025-10-07 06:28:20,Platino                       ,XPT       ,USD       ,1640.8646175112,1640.8646175112,1640.8646175112
2025-10-07 06:23:50,Oro                           ,XAU       ,USD       ,3965.1400745208,3965.1400745208,3965.1400745208
2025-10-07 06:23:50,Paladio                       ,XPD       ,USD       ,1350.0439979339,1350.0439979339,1350.0439979339
2025-10-07 06:23:50,Plata                         ,XAG       ,USD       ,48.5103998827,48.5103998827,48.5103998827
2025-10-07 06:23:50,Platino                       ,XPT       ,USD       ,1640.6567877253,1640.6567877253,1640.6567877253
2025-10-07 06:22:11,Oro                           ,XAU       ,USD       ,3964.5128525542,3964.5128525542,3964.5128525542
2025-10-07 06:22:11,Paladio                       ,XPD       ,USD       ,1342.2730508215,1342.2730508215,1342.2730508215
2025-10-07 06:22:11,Plata                         ,XAG       ,USD       ,48.5092425776,48.5092425776,48.5092425776
2025-10-07 06:22:11,Platino                       ,XPT       ,USD       ,1639.4450478513,1639.4450478513,1639.4450478513
2025-10-07 06:12:06,Oro                           ,XAU       ,USD       ,3963.1946043483,3963.1946043483,3963.1946043483
2025-10-07 06:12:06,Paladio                       ,XPD       ,USD       ,1342.0592234631,1342.0592234631,1342.0592234631
2025-10-07 06:12:06,Plata                         ,XAG       ,USD       ,48.5332775188,48.5332775188,48.5332775188
2025-10-07 06:12:06,Platino                       ,XPT       ,USD       ,1639.4869782927,1639.4869782927,1639.4869782927
2025-10-07 06:06:50,Oro                           ,XAU       ,USD       ,3962.0561803718,3962.0561803718,3962.0561803718
2025-10-07 06:06:50,Oro                           ,XAU       ,USD       ,3962.0561803718,3962.0561803718,3962.0561803718
2025-10-07 06:06:50,Paladio                       ,XPD       ,USD       ,1343.2475750352,1343.2475750352,1343.2475750352
2025-10-07 06:06:50,Paladio                       ,XPD       ,USD       ,1343.2475750352,1343.2475750352,1343.2475750352
2025-10-07 06:06:50,Plata                         ,XAG       ,USD       ,48.5362331183,48.5362331183,48.5362331183
2025-10-07 06:06:50,Plata                         ,XAG       ,USD       ,48.5362331183,48.5362331183,48.5362331183
2025-10-07 06:06:50,Platino                       ,XPT       ,USD       ,1641.0280646979,1641.0280646979,1641.0280646979
2025-10-07 06:06:50,Platino                       ,XPT       ,USD       ,1641.0280646979,1641.0280646979,1641.0280646979
2025-10-07 06:03:21,Oro                           ,XAU       ,USD       ,3962.6198147634,3962.6198147634,3962.6198147634
2025-10-07 06:03:21,Paladio                       ,XPD       ,USD       ,1347.0979804981,1347.0979804981,1347.0979804981
2025-10-07 06:03:21,Plata                         ,XAG       ,USD       ,48.5767165356,48.5767165356,48.5767165356
2025-10-07 06:03:21,Platino                       ,XPT       ,USD       ,1642.6206172213,1642.6206172213,1642.6206172213
2025-10-06 09:42:50,Oro                           ,XAU       ,USD       ,3939.0983876482,3939.0983876482,3939.0983876482
2025-10-06 09:42:50,Paladio                       ,XPD       ,USD       ,1277.7993228941,1277.7993228941,1277.7993228941
2025-10-06 09:42:50,Plata                         ,XAG       ,USD       ,48.6191195242,48.6191195242,48.6191195242
2025-10-06 09:42:50,Platino                       ,XPT       ,USD       ,1626.0516895815,1626.0516895815,1626.0516895815
2025-10-06 09:41:50,Oro                           ,XAU       ,USD       ,3939.1604546106,3939.1604546106,3939.1604546106
2025-10-06 09:41:50,Paladio                       ,XPD       ,USD       ,1282.3643104676,1282.3643104676,1282.3643104676
2025-10-06 09:41:50,Plata                         ,XAG       ,USD       ,48.6176166547,48.6176166547,48.6176166547
2025-10-06 09:41:50,Platino                       ,XPT       ,USD       ,1625.9977528711,1625.9977528711,1625.9977528711
2025-10-06 09:18:06,Oro                           ,XAU       ,USD       ,3942.724825012,3942.724825012,3942.724825012
2025-10-06 09:18:06,Paladio                       ,XPD       ,USD       ,1281.5184661044,1281.5184661044,1281.5184661044
2025-10-06 09:18:06,Plata                         ,XAG       ,USD       ,48.6909202633,48.6909202633,48.6909202633
2025-10-06 09:18:06,Platino                       ,XPT       ,USD       ,1623.6444192743,1623.6444192743,1623.6444192743
2025-10-06 07:37:20,Oro                           ,XAU       ,USD       ,3933.8112651766,3933.8112651766,3933.8112651766
2025-10-06 07:37:20,Paladio                       ,XPD       ,USD       ,1272.2499014324,1272.2499014324,1272.2499014324
2025-10-06 07:37:20,Plata                         ,XAG       ,USD       ,48.6179005334,48.6179005334,48.6179005334
2025-10-06 07:37:20,Platino                       ,XPT       ,USD       ,1625.9205555706,1625.9205555706,1625.9205555706
2022-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,3005.98,3005.98,3005.98
2022-01-01 00:00:00,Níquel                        ,NI        ,USD       ,22355.4,22355.4,22355.4
2022-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1816.02,1816.02,1816.02
2022-01-01 00:00:00,Plata                         ,XAG       ,USD       ,23.16,23.16,23.16
2021-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2695.53,2695.53,2695.53
2021-12-01 00:00:00,Níquel                        ,NI        ,USD       ,20015.55,20015.55,20015.55
2021-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1790.43,1790.43,1790.43
2021-12-01 00:00:00,Plata                         ,XAG       ,USD       ,22.53,22.53,22.53
2021-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2636.45,2636.45,2636.45
2021-11-01 00:00:00,Níquel                        ,NI        ,USD       ,19932.86,19932.86,19932.86
2021-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1821.76,1821.76,1821.76
2021-11-01 00:00:00,Plata                         ,XAG       ,USD       ,24.18,24.18,24.18
2021-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2934.39,2934.39,2934.39
2021-10-01 00:00:00,Níquel                        ,NI        ,USD       ,19362.39,19362.39,19362.39
2021-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1776.85,1776.85,1776.85
2021-10-01 00:00:00,Plata                         ,XAG       ,USD       ,23.41,23.41,23.41
2021-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2834.56,2834.56,2834.56
2021-09-01 00:00:00,Níquel                        ,NI        ,USD       ,19376.88,19376.88,19376.88
2021-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1775.14,1775.14,1775.14
2021-09-01 00:00:00,Plata                         ,XAG       ,USD       ,23.19,23.19,23.19
2021-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2602.99,2602.99,2602.99
2021-08-01 00:00:00,Níquel                        ,NI        ,USD       ,19141.3,19141.3,19141.3
2021-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1785.28,1785.28,1785.28
2021-08-01 00:00:00,Plata                         ,XAG       ,USD       ,23.99,23.99,23.99
2021-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2497.64,2497.64,2497.64
2021-07-01 00:00:00,Níquel                        ,NI        ,USD       ,18818.51,18818.51,18818.51
2021-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1807.84,1807.84,1807.84
2021-07-01 00:00:00,Plata                         ,XAG       ,USD       ,25.68,25.68,25.68
2021-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2446.65,2446.65,2446.65
2021-06-01 00:00:00,Níquel                        ,NI        ,USD       ,17979.57,17979.57,17979.57
2021-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1834.57,1834.57,1834.57
2021-06-01 00:00:00,Plata                         ,XAG       ,USD       ,27.0,27.0,27.0
2021-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2433.53,2433.53,2433.53
2021-05-01 00:00:00,Níquel                        ,NI        ,USD       ,17577.06,17577.06,17577.06
2021-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1850.26,1850.26,1850.26
2021-05-01 00:00:00,Plata                         ,XAG       ,USD       ,27.5,27.5,27.5
2021-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2319.39,2319.39,2319.39
2021-04-01 00:00:00,Níquel                        ,NI        ,USD       ,16521.25,16521.25,16521.25
2021-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1760.04,1760.04,1760.04
2021-04-01 00:00:00,Plata                         ,XAG       ,USD       ,25.69,25.69,25.69
2021-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2190.48,2190.48,2190.48
2021-03-01 00:00:00,Níquel                        ,NI        ,USD       ,16406.66,16406.66,16406.66
2021-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1718.23,1718.23,1718.23
2021-03-01 00:00:00,Plata                         ,XAG       ,USD       ,25.65,25.65,25.65
2021-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2078.59,2078.59,2078.59
2021-02-01 00:00:00,Níquel                        ,NI        ,USD       ,18584.38,18584.38,18584.38
2021-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1808.17,1808.17,1808.17
2021-02-01 00:00:00,Plata                         ,XAG       ,USD       ,27.29,27.29,27.29
2021-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2003.98,2003.98,2003.98
2021-01-01 00:00:00,Níquel                        ,NI        ,USD       ,17863.18,17863.18,17863.18
2021-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1866.98,1866.98,1866.98
2021-01-01 00:00:00,Plata                         ,XAG       ,USD       ,25.88,25.88,25.88
2020-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2014.67,2014.67,2014.67
2020-12-01 00:00:00,Níquel                        ,NI        ,USD       ,16823.04,16823.04,16823.04
2020-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1858.42,1858.42,1858.42
2020-12-01 00:00:00,Plata                         ,XAG       ,USD       ,24.97,24.97,24.97
2020-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1935.28,1935.28,1935.28
2020-11-01 00:00:00,Níquel                        ,NI        ,USD       ,15807.73,15807.73,15807.73
2020-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1866.3,1866.3,1866.3
2020-11-01 00:00:00,Plata                         ,XAG       ,USD       ,24.08,24.08,24.08
2020-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1806.1,1806.1,1806.1
2020-10-01 00:00:00,Níquel                        ,NI        ,USD       ,15239.36,15239.36,15239.36
2020-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1900.27,1900.27,1900.27
2020-10-01 00:00:00,Plata                         ,XAG       ,USD       ,24.23,24.23,24.23
2020-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1743.77,1743.77,1743.77
2020-09-01 00:00:00,Níquel                        ,NI        ,USD       ,14857.49,14857.49,14857.49
2020-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1921.92,1921.92,1921.92
2020-09-01 00:00:00,Plata                         ,XAG       ,USD       ,25.74,25.74,25.74
2020-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1737.26,1737.26,1737.26
2020-08-01 00:00:00,Níquel                        ,NI        ,USD       ,14537.75,14537.75,14537.75
2020-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1968.63,1968.63,1968.63
2020-08-01 00:00:00,Plata                         ,XAG       ,USD       ,27.0,27.0,27.0
2020-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1643.81,1643.81,1643.81
2020-07-01 00:00:00,Níquel                        ,NI        ,USD       ,13402.3,13402.3,13402.3
2020-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1846.51,1846.51,1846.51
2020-07-01 00:00:00,Plata                         ,XAG       ,USD       ,20.65,20.65,20.65
2020-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1568.57,1568.57,1568.57
2020-06-01 00:00:00,Níquel                        ,NI        ,USD       ,12727.15,12727.15,12727.15
2020-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1732.22,1732.22,1732.22
2020-06-01 00:00:00,Plata                         ,XAG       ,USD       ,17.71,17.71,17.71
2020-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1466.37,1466.37,1466.37
2020-05-01 00:00:00,Níquel                        ,NI        ,USD       ,12179.61,12179.61,12179.61
2020-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1715.91,1715.91,1715.91
2020-05-01 00:00:00,Plata                         ,XAG       ,USD       ,16.26,16.26,16.26
2020-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1459.93,1459.93,1459.93
2020-04-01 00:00:00,Níquel                        ,NI        ,USD       ,11804.01,11804.01,11804.01
2020-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1683.17,1683.17,1683.17
2020-04-01 00:00:00,Plata                         ,XAG       ,USD       ,15.07,15.07,15.07
2020-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1610.89,1610.89,1610.89
2020-03-01 00:00:00,Níquel                        ,NI        ,USD       ,11846.23,11846.23,11846.23
2020-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1591.93,1591.93,1591.93
2020-03-01 00:00:00,Plata                         ,XAG       ,USD       ,14.88,14.88,14.88
2020-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1688.1,1688.1,1688.1
2020-02-01 00:00:00,Níquel                        ,NI        ,USD       ,12715.55,12715.55,12715.55
2020-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1597.1,1597.1,1597.1
2020-02-01 00:00:00,Plata                         ,XAG       ,USD       ,17.88,17.88,17.88
2020-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1773.09,1773.09,1773.09
2020-01-01 00:00:00,Níquel                        ,NI        ,USD       ,13506.86,13506.86,13506.86
2020-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1560.67,1560.67,1560.67
2020-01-01 00:00:00,Plata                         ,XAG       ,USD       ,17.97,17.97,17.97
2019-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1771.38,1771.38,1771.38
2019-12-01 00:00:00,Níquel                        ,NI        ,USD       ,13829.42,13829.42,13829.42
2019-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1479.13,1479.13,1479.13
2019-12-01 00:00:00,Plata                         ,XAG       ,USD       ,17.14,17.14,17.14
2019-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1774.79,1774.79,1774.79
2019-11-01 00:00:00,Níquel                        ,NI        ,USD       ,15171.81,15171.81,15171.81
2019-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1470.79,1470.79,1470.79
2019-11-01 00:00:00,Plata                         ,XAG       ,USD       ,17.17,17.17,17.17
2019-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1725.96,1725.96,1725.96
2019-10-01 00:00:00,Níquel                        ,NI        ,USD       ,17046.22,17046.22,17046.22
2019-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1494.81,1494.81,1494.81
2019-10-01 00:00:00,Plata                         ,XAG       ,USD       ,17.65,17.65,17.65
2019-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1753.51,1753.51,1753.51
2019-09-01 00:00:00,Níquel                        ,NI        ,USD       ,17656.88,17656.88,17656.88
2019-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1510.58,1510.58,1510.58
2019-09-01 00:00:00,Plata                         ,XAG       ,USD       ,18.16,18.16,18.16
2019-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1740.68,1740.68,1740.68
2019-08-01 00:00:00,Níquel                        ,NI        ,USD       ,15748.64,15748.64,15748.64
2019-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1500.41,1500.41,1500.41
2019-08-01 00:00:00,Plata                         ,XAG       ,USD       ,17.22,17.22,17.22
2019-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1796.99,1796.99,1796.99
2019-07-01 00:00:00,Níquel                        ,NI        ,USD       ,13546.3,13546.3,13546.3
2019-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1412.89,1412.89,1412.89
2019-07-01 00:00:00,Plata                         ,XAG       ,USD       ,15.79,15.79,15.79
2019-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1755.95,1755.95,1755.95
2019-06-01 00:00:00,Níquel                        ,NI        ,USD       ,11943.94,11943.94,11943.94
2019-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1359.04,1359.04,1359.04
2019-06-01 00:00:00,Plata                         ,XAG       ,USD       ,15.04,15.04,15.04
2019-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1781.26,1781.26,1781.26
2019-05-01 00:00:00,Níquel                        ,NI        ,USD       ,12016.31,12016.31,12016.31
2019-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1283.7,1283.7,1283.7
2019-05-01 00:00:00,Plata                         ,XAG       ,USD       ,14.66,14.66,14.66
2019-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1845.42,1845.42,1845.42
2019-04-01 00:00:00,Níquel                        ,NI        ,USD       ,12772.79,12772.79,12772.79
2019-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1285.91,1285.91,1285.91
2019-04-01 00:00:00,Plata                         ,XAG       ,USD       ,15.06,15.06,15.06
2019-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1871.21,1871.21,1871.21
2019-03-01 00:00:00,Níquel                        ,NI        ,USD       ,13026.27,13026.27,13026.27
2019-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1300.9,1300.9,1300.9
2019-03-01 00:00:00,Plata                         ,XAG       ,USD       ,15.3,15.3,15.3
2019-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1862.99,1862.99,1862.99
2019-02-01 00:00:00,Níquel                        ,NI        ,USD       ,12685.23,12685.23,12685.23
2019-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1320.07,1320.07,1320.07
2019-02-01 00:00:00,Plata                         ,XAG       ,USD       ,15.82,15.82,15.82
2019-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1853.72,1853.72,1853.72
2019-01-01 00:00:00,Níquel                        ,NI        ,USD       ,11523.09,11523.09,11523.09
2019-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1291.75,1291.75,1291.75
2019-01-01 00:00:00,Plata                         ,XAG       ,USD       ,15.62,15.62,15.62
2018-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1920.38,1920.38,1920.38
2018-12-01 00:00:00,Níquel                        ,NI        ,USD       ,10835.08,10835.08,10835.08
2018-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1250.4,1250.4,1250.4
2018-12-01 00:00:00,Plata                         ,XAG       ,USD       ,14.77,14.77,14.77
2018-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,1938.51,1938.51,1938.51
2018-11-01 00:00:00,Níquel                        ,NI        ,USD       ,11239.72,11239.72,11239.72
2018-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1220.65,1220.65,1220.65
2018-11-01 00:00:00,Plata                         ,XAG       ,USD       ,14.35,14.35,14.35
2018-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2029.86,2029.86,2029.86
2018-10-01 00:00:00,Níquel                        ,NI        ,USD       ,12314.91,12314.91,12314.91
2018-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1215.39,1215.39,1215.39
2018-10-01 00:00:00,Plata                         ,XAG       ,USD       ,14.6,14.6,14.6
2018-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2026.46,2026.46,2026.46
2018-09-01 00:00:00,Níquel                        ,NI        ,USD       ,12510.35,12510.35,12510.35
2018-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1198.39,1198.39,1198.39
2018-09-01 00:00:00,Plata                         ,XAG       ,USD       ,14.27,14.27,14.27
2018-08-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2051.51,2051.51,2051.51
2018-08-01 00:00:00,Níquel                        ,NI        ,USD       ,13411.35,13411.35,13411.35
2018-08-01 00:00:00,Oro                           ,XAU       ,USD       ,1201.71,1201.71,1201.71
2018-08-01 00:00:00,Plata                         ,XAG       ,USD       ,14.99,14.99,14.99
2018-07-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2082.24,2082.24,2082.24
2018-07-01 00:00:00,Níquel                        ,NI        ,USD       ,13793.86,13793.86,13793.86
2018-07-01 00:00:00,Oro                           ,XAU       ,USD       ,1237.71,1237.71,1237.71
2018-07-01 00:00:00,Plata                         ,XAG       ,USD       ,15.72,15.72,15.72
2018-06-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2237.62,2237.62,2237.62
2018-06-01 00:00:00,Níquel                        ,NI        ,USD       ,15105.65,15105.65,15105.65
2018-06-01 00:00:00,Oro                           ,XAU       ,USD       ,1281.57,1281.57,1281.57
2018-06-01 00:00:00,Plata                         ,XAG       ,USD       ,16.54,16.54,16.54
2018-05-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2299.67,2299.67,2299.67
2018-05-01 00:00:00,Níquel                        ,NI        ,USD       ,14366.49,14366.49,14366.49
2018-05-01 00:00:00,Oro                           ,XAU       ,USD       ,1303.45,1303.45,1303.45
2018-05-01 00:00:00,Plata                         ,XAG       ,USD       ,16.49,16.49,16.49
2018-04-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2254.69,2254.69,2254.69
2018-04-01 00:00:00,Níquel                        ,NI        ,USD       ,13938.1,13938.1,13938.1
2018-04-01 00:00:00,Oro                           ,XAU       ,USD       ,1334.76,1334.76,1334.76
2018-04-01 00:00:00,Plata                         ,XAG       ,USD       ,16.65,16.65,16.65
2018-03-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2069.24,2069.24,2069.24
2018-03-01 00:00:00,Níquel                        ,NI        ,USD       ,13392.5,13392.5,13392.5
2018-03-01 00:00:00,Oro                           ,XAU       ,USD       ,1324.66,1324.66,1324.66
2018-03-01 00:00:00,Plata                         ,XAG       ,USD       ,16.47,16.47,16.47
2018-02-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2181.79,2181.79,2181.79
2018-02-01 00:00:00,Níquel                        ,NI        ,USD       ,13595.88,13595.88,13595.88
2018-02-01 00:00:00,Oro                           ,XAU       ,USD       ,1330.73,1330.73,1330.73
2018-02-01 00:00:00,Plata                         ,XAG       ,USD       ,16.58,16.58,16.58
2018-01-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2209.73,2209.73,2209.73
2018-01-01 00:00:00,Níquel                        ,NI        ,USD       ,12864.88,12864.88,12864.88
2018-01-01 00:00:00,Oro                           ,XAU       ,USD       ,1331.3,1331.3,1331.3
2018-01-01 00:00:00,Plata                         ,XAG       ,USD       ,17.13,17.13,17.13
2017-12-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2080.47,2080.47,2080.47
2017-12-01 00:00:00,Níquel                        ,NI        ,USD       ,11495.11,11495.11,11495.11
2017-12-01 00:00:00,Oro                           ,XAU       ,USD       ,1264.45,1264.45,1264.45
2017-12-01 00:00:00,Plata                         ,XAG       ,USD       ,16.17,16.17,16.17
2017-11-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2097.44,2097.44,2097.44
2017-11-01 00:00:00,Níquel                        ,NI        ,USD       ,11972.0,11972.0,11972.0
2017-11-01 00:00:00,Oro                           ,XAU       ,USD       ,1281.9,1281.9,1281.9
2017-11-01 00:00:00,Plata                         ,XAG       ,USD       ,16.98,16.98,16.98
2017-10-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2131.49,2131.49,2131.49
2017-10-01 00:00:00,Níquel                        ,NI        ,USD       ,11335.77,11335.77,11335.77
2017-10-01 00:00:00,Oro                           ,XAU       ,USD       ,1279.51,1279.51,1279.51
2017-10-01 00:00:00,Plata                         ,XAG       ,USD       ,16.94,16.94,16.94
2017-09-01 00:00:00,Aluminio                      ,ALU       ,USD       ,2096.49,2096.49,2096.49
2017-09-01 00:00:00,Níquel                        ,NI        ,USD       ,11215.79,11215.79,11215.79
2017-09-01 00:00:00,Oro                           ,XAU       ,USD       ,1314.07,1314.07,1314.07
